seed	label	split_name	top_k	universe_genes	truth_genes	overlap	precision	recall	expected_random	fold_enrichment	hypergeom_pvalue	score_name	aggregation	objective
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	50	55382	85	3	0.06	0.03529411764705882	0.07673973493192734	39.09317647058823	6.490838192097662e-05	inverted_base_motif_structure_score	top5_mean_score	top200_fold
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	100	55382	85	5	0.05	0.058823529411764705	0.1534794698638547	32.57764705882353	5.074337816477653e-07	inverted_base_motif_structure_score	top5_mean_score	top200_fold
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	200	55382	85	6	0.03	0.07058823529411765	0.3069589397277094	19.546588235294116	7.096701621300616e-07	inverted_base_motif_structure_score	top5_mean_score	top200_fold
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	500	55382	85	7	0.014	0.08235294117647059	0.7673973493192734	9.121741176470588	1.2608221543409588e-05	inverted_base_motif_structure_score	top5_mean_score	top200_fold
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	1000	55382	85	10	0.01	0.11764705882352941	1.5347946986385468	6.515529411764706	3.245648476373267e-06	inverted_base_motif_structure_score	top5_mean_score	top200_fold
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	50	55382	85	3	0.06	0.03529411764705882	0.07673973493192734	39.09317647058823	6.490838192097662e-05	inverted_base_motif_structure_score	top5_mean_score	weighted_top200_500_1000
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	100	55382	85	5	0.05	0.058823529411764705	0.1534794698638547	32.57764705882353	5.074337816477653e-07	inverted_base_motif_structure_score	top5_mean_score	weighted_top200_500_1000
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	200	55382	85	6	0.03	0.07058823529411765	0.3069589397277094	19.546588235294116	7.096701621300616e-07	inverted_base_motif_structure_score	top5_mean_score	weighted_top200_500_1000
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	500	55382	85	7	0.014	0.08235294117647059	0.7673973493192734	9.121741176470588	1.2608221543409588e-05	inverted_base_motif_structure_score	top5_mean_score	weighted_top200_500_1000
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	1000	55382	85	10	0.01	0.11764705882352941	1.5347946986385468	6.515529411764706	3.245648476373267e-06	inverted_base_motif_structure_score	top5_mean_score	weighted_top200_500_1000
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	50	55382	85	3	0.06	0.03529411764705882	0.07673973493192734	39.09317647058823	6.490838192097662e-05	inverted_base_motif_structure_score	top5_mean_score	top500_hypergeom
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	100	55382	85	5	0.05	0.058823529411764705	0.1534794698638547	32.57764705882353	5.074337816477653e-07	inverted_base_motif_structure_score	top5_mean_score	top500_hypergeom
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	200	55382	85	6	0.03	0.07058823529411765	0.3069589397277094	19.546588235294116	7.096701621300616e-07	inverted_base_motif_structure_score	top5_mean_score	top500_hypergeom
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	500	55382	85	7	0.014	0.08235294117647059	0.7673973493192734	9.121741176470588	1.2608221543409588e-05	inverted_base_motif_structure_score	top5_mean_score	top500_hypergeom
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	1000	55382	85	10	0.01	0.11764705882352941	1.5347946986385468	6.515529411764706	3.245648476373267e-06	inverted_base_motif_structure_score	top5_mean_score	top500_hypergeom
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	50	55382	85	3	0.06	0.03529411764705882	0.07673973493192734	39.09317647058823	6.490838192097662e-05	inverted_base_motif_structure_score	top5_mean_score	top1000_hypergeom
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	100	55382	85	5	0.05	0.058823529411764705	0.1534794698638547	32.57764705882353	5.074337816477653e-07	inverted_base_motif_structure_score	top5_mean_score	top1000_hypergeom
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	200	55382	85	6	0.03	0.07058823529411765	0.3069589397277094	19.546588235294116	7.096701621300616e-07	inverted_base_motif_structure_score	top5_mean_score	top1000_hypergeom
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	500	55382	85	7	0.014	0.08235294117647059	0.7673973493192734	9.121741176470588	1.2608221543409588e-05	inverted_base_motif_structure_score	top5_mean_score	top1000_hypergeom
800250632	inverted_base_motif_structure_score__top5_mean_score	heldout	1000	55382	85	10	0.01	0.11764705882352941	1.5347946986385468	6.515529411764706	3.245648476373267e-06	inverted_base_motif_structure_score	top5_mean_score	top1000_hypergeom
1539420525	structure_only_score__max_score	heldout	50	55382	85	1	0.02	0.011764705882352941	0.07673973493192734	13.031058823529412	0.07395523750463028	structure_only_score	max_score	top200_overlap
1539420525	structure_only_score__max_score	heldout	100	55382	85	2	0.02	0.023529411764705882	0.1534794698638547	13.031058823529412	0.010453459425604047	structure_only_score	max_score	top200_overlap
1539420525	structure_only_score__max_score	heldout	200	55382	85	3	0.015	0.03529411764705882	0.3069589397277094	9.773294117647058	0.0036863461672057792	structure_only_score	max_score	top200_overlap
1539420525	structure_only_score__max_score	heldout	500	55382	85	7	0.014	0.08235294117647059	0.7673973493192734	9.121741176470588	1.2608221543409588e-05	structure_only_score	max_score	top200_overlap
1539420525	structure_only_score__max_score	heldout	1000	55382	85	7	0.007	0.08235294117647059	1.5347946986385468	4.560870588235294	0.0008920536786981193	structure_only_score	max_score	top200_overlap
1539420525	structure_only_score__max_score	heldout	50	55382	85	1	0.02	0.011764705882352941	0.07673973493192734	13.031058823529412	0.07395523750463028	structure_only_score	max_score	top200_hypergeom
1539420525	structure_only_score__max_score	heldout	100	55382	85	2	0.02	0.023529411764705882	0.1534794698638547	13.031058823529412	0.010453459425604047	structure_only_score	max_score	top200_hypergeom
1539420525	structure_only_score__max_score	heldout	200	55382	85	3	0.015	0.03529411764705882	0.3069589397277094	9.773294117647058	0.0036863461672057792	structure_only_score	max_score	top200_hypergeom
1539420525	structure_only_score__max_score	heldout	500	55382	85	7	0.014	0.08235294117647059	0.7673973493192734	9.121741176470588	1.2608221543409588e-05	structure_only_score	max_score	top200_hypergeom
1539420525	structure_only_score__max_score	heldout	1000	55382	85	7	0.007	0.08235294117647059	1.5347946986385468	4.560870588235294	0.0008920536786981193	structure_only_score	max_score	top200_hypergeom
1539420525	structure_only_score__max_score	heldout	50	55382	85	1	0.02	0.011764705882352941	0.07673973493192734	13.031058823529412	0.07395523750463028	structure_only_score	max_score	top200_fold
1539420525	structure_only_score__max_score	heldout	100	55382	85	2	0.02	0.023529411764705882	0.1534794698638547	13.031058823529412	0.010453459425604047	structure_only_score	max_score	top200_fold
1539420525	structure_only_score__max_score	heldout	200	55382	85	3	0.015	0.03529411764705882	0.3069589397277094	9.773294117647058	0.0036863461672057792	structure_only_score	max_score	top200_fold
1539420525	structure_only_score__max_score	heldout	500	55382	85	7	0.014	0.08235294117647059	0.7673973493192734	9.121741176470588	1.2608221543409588e-05	structure_only_score	max_score	top200_fold
1539420525	structure_only_score__max_score	heldout	1000	55382	85	7	0.007	0.08235294117647059	1.5347946986385468	4.560870588235294	0.0008920536786981193	structure_only_score	max_score	top200_fold
1539420525	inverted_base_motif_structure_score__top3_mean_score	heldout	50	55382	85	1	0.02	0.011764705882352941	0.07673973493192734	13.031058823529412	0.07395523750463028	inverted_base_motif_structure_score	top3_mean_score	weighted_top200_500_1000
1539420525	inverted_base_motif_structure_score__top3_mean_score	heldout	100	55382	85	1	0.01	0.011764705882352941	0.1534794698638547	6.515529411764706	0.14250070729653172	inverted_base_motif_structure_score	top3_mean_score	weighted_top200_500_1000
1539420525	inverted_base_motif_structure_score__top3_mean_score	heldout	200	55382	85	5	0.025	0.058823529411764705	0.3069589397277094	16.288823529411765	1.5155851473831538e-05	inverted_base_motif_structure_score	top3_mean_score	weighted_top200_500_1000
1539420525	inverted_base_motif_structure_score__top3_mean_score	heldout	500	55382	85	8	0.016	0.09411764705882353	0.7673973493192734	10.424847058823529	1.0931368718162731e-06	inverted_base_motif_structure_score	top3_mean_score	weighted_top200_500_1000
1539420525	inverted_base_motif_structure_score__top3_mean_score	heldout	1000	55382	85	11	0.011	0.12941176470588237	1.5347946986385468	7.1670823529411765	3.9813967814760067e-07	inverted_base_motif_structure_score	top3_mean_score	weighted_top200_500_1000
1539420525	inverted_base_motif_structure_score__top3_mean_score	heldout	50	55382	85	1	0.02	0.011764705882352941	0.07673973493192734	13.031058823529412	0.07395523750463028	inverted_base_motif_structure_score	top3_mean_score	top500_hypergeom
1539420525	inverted_base_motif_structure_score__top3_mean_score	heldout	100	55382	85	1	0.01	0.011764705882352941	0.1534794698638547	6.515529411764706	0.14250070729653172	inverted_base_motif_structure_score	top3_mean_score	top500_hypergeom
1539420525	inverted_base_motif_structure_score__top3_mean_score	heldout	200	55382	85	5	0.025	0.058823529411764705	0.3069589397277094	16.288823529411765	1.5155851473831538e-05	inverted_base_motif_structure_score	top3_mean_score	top500_hypergeom
1539420525	inverted_base_motif_structure_score__top3_mean_score	heldout	500	55382	85	8	0.016	0.09411764705882353	0.7673973493192734	10.424847058823529	1.0931368718162731e-06	inverted_base_motif_structure_score	top3_mean_score	top500_hypergeom
1539420525	inverted_base_motif_structure_score__top3_mean_score	heldout	1000	55382	85	11	0.011	0.12941176470588237	1.5347946986385468	7.1670823529411765	3.9813967814760067e-07	inverted_base_motif_structure_score	top3_mean_score	top500_hypergeom
1539420525	inverted_base_motif_structure_score__top3_mean_score	heldout	50	55382	85	1	0.02	0.011764705882352941	0.07673973493192734	13.031058823529412	0.07395523750463028	inverted_base_motif_structure_score	top3_mean_score	top1000_hypergeom
1539420525	inverted_base_motif_structure_score__top3_mean_score	heldout	100	55382	85	1	0.01	0.011764705882352941	0.1534794698638547	6.515529411764706	0.14250070729653172	inverted_base_motif_structure_score	top3_mean_score	top1000_hypergeom
1539420525	inverted_base_motif_structure_score__top3_mean_score	heldout	200	55382	85	5	0.025	0.058823529411764705	0.3069589397277094	16.288823529411765	1.5155851473831538e-05	inverted_base_motif_structure_score	top3_mean_score	top1000_hypergeom
1539420525	inverted_base_motif_structure_score__top3_mean_score	heldout	500	55382	85	8	0.016	0.09411764705882353	0.7673973493192734	10.424847058823529	1.0931368718162731e-06	inverted_base_motif_structure_score	top3_mean_score	top1000_hypergeom
1539420525	inverted_base_motif_structure_score__top3_mean_score	heldout	1000	55382	85	11	0.011	0.12941176470588237	1.5347946986385468	7.1670823529411765	3.9813967814760067e-07	inverted_base_motif_structure_score	top3_mean_score	top1000_hypergeom
1778277625	inverted_base_score__top3_mean_score	heldout	50	55382	85	0	0.0	0.0	0.07673973493192734	0.0	1.0	inverted_base_score	top3_mean_score	top200_overlap
1778277625	inverted_base_score__top3_mean_score	heldout	100	55382	85	0	0.0	0.0	0.1534794698638547	0.0	1.0	inverted_base_score	top3_mean_score	top200_overlap
1778277625	inverted_base_score__top3_mean_score	heldout	200	55382	85	2	0.01	0.023529411764705882	0.3069589397277094	6.515529411764706	0.03809108791724583	inverted_base_score	top3_mean_score	top200_overlap
1778277625	inverted_base_score__top3_mean_score	heldout	500	55382	85	6	0.012	0.07058823529411765	0.7673973493192734	7.818635294117647	0.00012580221791490557	inverted_base_score	top3_mean_score	top200_overlap
1778277625	inverted_base_score__top3_mean_score	heldout	1000	55382	85	15	0.015	0.17647058823529413	1.5347946986385468	9.773294117647058	3.539891612987571e-11	inverted_base_score	top3_mean_score	top200_overlap
1778277625	inverted_base_score__top3_mean_score	heldout	50	55382	85	0	0.0	0.0	0.07673973493192734	0.0	1.0	inverted_base_score	top3_mean_score	top200_hypergeom
1778277625	inverted_base_score__top3_mean_score	heldout	100	55382	85	0	0.0	0.0	0.1534794698638547	0.0	1.0	inverted_base_score	top3_mean_score	top200_hypergeom
1778277625	inverted_base_score__top3_mean_score	heldout	200	55382	85	2	0.01	0.023529411764705882	0.3069589397277094	6.515529411764706	0.03809108791724583	inverted_base_score	top3_mean_score	top200_hypergeom
1778277625	inverted_base_score__top3_mean_score	heldout	500	55382	85	6	0.012	0.07058823529411765	0.7673973493192734	7.818635294117647	0.00012580221791490557	inverted_base_score	top3_mean_score	top200_hypergeom
1778277625	inverted_base_score__top3_mean_score	heldout	1000	55382	85	15	0.015	0.17647058823529413	1.5347946986385468	9.773294117647058	3.539891612987571e-11	inverted_base_score	top3_mean_score	top200_hypergeom
1778277625	inverted_base_score__top3_mean_score	heldout	50	55382	85	0	0.0	0.0	0.07673973493192734	0.0	1.0	inverted_base_score	top3_mean_score	top200_fold
1778277625	inverted_base_score__top3_mean_score	heldout	100	55382	85	0	0.0	0.0	0.1534794698638547	0.0	1.0	inverted_base_score	top3_mean_score	top200_fold
1778277625	inverted_base_score__top3_mean_score	heldout	200	55382	85	2	0.01	0.023529411764705882	0.3069589397277094	6.515529411764706	0.03809108791724583	inverted_base_score	top3_mean_score	top200_fold
1778277625	inverted_base_score__top3_mean_score	heldout	500	55382	85	6	0.012	0.07058823529411765	0.7673973493192734	7.818635294117647	0.00012580221791490557	inverted_base_score	top3_mean_score	top200_fold
1778277625	inverted_base_score__top3_mean_score	heldout	1000	55382	85	15	0.015	0.17647058823529413	1.5347946986385468	9.773294117647058	3.539891612987571e-11	inverted_base_score	top3_mean_score	top200_fold
1778277625	inverted_base_motif_structure_score__top10_mean_score	heldout	50	55382	85	3	0.06	0.03529411764705882	0.07673973493192734	39.09317647058823	6.490838192097662e-05	inverted_base_motif_structure_score	top10_mean_score	weighted_top200_500_1000
1778277625	inverted_base_motif_structure_score__top10_mean_score	heldout	100	55382	85	4	0.04	0.047058823529411764	0.1534794698638547	26.062117647058823	1.810712769027053e-05	inverted_base_motif_structure_score	top10_mean_score	weighted_top200_500_1000
1778277625	inverted_base_motif_structure_score__top10_mean_score	heldout	200	55382	85	4	0.02	0.047058823529411764	0.3069589397277094	13.031058823529412	0.00026585296744680183	inverted_base_motif_structure_score	top10_mean_score	weighted_top200_500_1000
1778277625	inverted_base_motif_structure_score__top10_mean_score	heldout	500	55382	85	8	0.016	0.09411764705882353	0.7673973493192734	10.424847058823529	1.0931368718162731e-06	inverted_base_motif_structure_score	top10_mean_score	weighted_top200_500_1000
1778277625	inverted_base_motif_structure_score__top10_mean_score	heldout	1000	55382	85	11	0.011	0.12941176470588237	1.5347946986385468	7.1670823529411765	3.9813967814760067e-07	inverted_base_motif_structure_score	top10_mean_score	weighted_top200_500_1000
1778277625	inverted_base_score__top3_mean_score	heldout	50	55382	85	0	0.0	0.0	0.07673973493192734	0.0	1.0	inverted_base_score	top3_mean_score	top500_hypergeom
1778277625	inverted_base_score__top3_mean_score	heldout	100	55382	85	0	0.0	0.0	0.1534794698638547	0.0	1.0	inverted_base_score	top3_mean_score	top500_hypergeom
1778277625	inverted_base_score__top3_mean_score	heldout	200	55382	85	2	0.01	0.023529411764705882	0.3069589397277094	6.515529411764706	0.03809108791724583	inverted_base_score	top3_mean_score	top500_hypergeom
1778277625	inverted_base_score__top3_mean_score	heldout	500	55382	85	6	0.012	0.07058823529411765	0.7673973493192734	7.818635294117647	0.00012580221791490557	inverted_base_score	top3_mean_score	top500_hypergeom
1778277625	inverted_base_score__top3_mean_score	heldout	1000	55382	85	15	0.015	0.17647058823529413	1.5347946986385468	9.773294117647058	3.539891612987571e-11	inverted_base_score	top3_mean_score	top500_hypergeom
1778277625	inverted_base_motif_structure_score__top10_mean_score	heldout	50	55382	85	3	0.06	0.03529411764705882	0.07673973493192734	39.09317647058823	6.490838192097662e-05	inverted_base_motif_structure_score	top10_mean_score	top1000_hypergeom
1778277625	inverted_base_motif_structure_score__top10_mean_score	heldout	100	55382	85	4	0.04	0.047058823529411764	0.1534794698638547	26.062117647058823	1.810712769027053e-05	inverted_base_motif_structure_score	top10_mean_score	top1000_hypergeom
1778277625	inverted_base_motif_structure_score__top10_mean_score	heldout	200	55382	85	4	0.02	0.047058823529411764	0.3069589397277094	13.031058823529412	0.00026585296744680183	inverted_base_motif_structure_score	top10_mean_score	top1000_hypergeom
1778277625	inverted_base_motif_structure_score__top10_mean_score	heldout	500	55382	85	8	0.016	0.09411764705882353	0.7673973493192734	10.424847058823529	1.0931368718162731e-06	inverted_base_motif_structure_score	top10_mean_score	top1000_hypergeom
1778277625	inverted_base_motif_structure_score__top10_mean_score	heldout	1000	55382	85	11	0.011	0.12941176470588237	1.5347946986385468	7.1670823529411765	3.9813967814760067e-07	inverted_base_motif_structure_score	top10_mean_score	top1000_hypergeom
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	50	55382	85	2	0.04	0.023529411764705882	0.07673973493192734	26.062117647058823	0.002718446297612528	inverted_base_motif_structure_score	top5_mean_score	top200_overlap
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	100	55382	85	4	0.04	0.047058823529411764	0.1534794698638547	26.062117647058823	1.810712769027053e-05	inverted_base_motif_structure_score	top5_mean_score	top200_overlap
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	200	55382	85	5	0.025	0.058823529411764705	0.3069589397277094	16.288823529411765	1.5155851473831538e-05	inverted_base_motif_structure_score	top5_mean_score	top200_overlap
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	500	55382	85	8	0.016	0.09411764705882353	0.7673973493192734	10.424847058823529	1.0931368718162731e-06	inverted_base_motif_structure_score	top5_mean_score	top200_overlap
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	1000	55382	85	13	0.013	0.15294117647058825	1.5347946986385468	8.470188235294119	4.474962031553135e-09	inverted_base_motif_structure_score	top5_mean_score	top200_overlap
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	50	55382	85	2	0.04	0.023529411764705882	0.07673973493192734	26.062117647058823	0.002718446297612528	inverted_base_motif_structure_score	top5_mean_score	top200_hypergeom
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	100	55382	85	4	0.04	0.047058823529411764	0.1534794698638547	26.062117647058823	1.810712769027053e-05	inverted_base_motif_structure_score	top5_mean_score	top200_hypergeom
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	200	55382	85	5	0.025	0.058823529411764705	0.3069589397277094	16.288823529411765	1.5155851473831538e-05	inverted_base_motif_structure_score	top5_mean_score	top200_hypergeom
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	500	55382	85	8	0.016	0.09411764705882353	0.7673973493192734	10.424847058823529	1.0931368718162731e-06	inverted_base_motif_structure_score	top5_mean_score	top200_hypergeom
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	1000	55382	85	13	0.013	0.15294117647058825	1.5347946986385468	8.470188235294119	4.474962031553135e-09	inverted_base_motif_structure_score	top5_mean_score	top200_hypergeom
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	50	55382	85	2	0.04	0.023529411764705882	0.07673973493192734	26.062117647058823	0.002718446297612528	inverted_base_motif_structure_score	top5_mean_score	top200_fold
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	100	55382	85	4	0.04	0.047058823529411764	0.1534794698638547	26.062117647058823	1.810712769027053e-05	inverted_base_motif_structure_score	top5_mean_score	top200_fold
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	200	55382	85	5	0.025	0.058823529411764705	0.3069589397277094	16.288823529411765	1.5155851473831538e-05	inverted_base_motif_structure_score	top5_mean_score	top200_fold
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	500	55382	85	8	0.016	0.09411764705882353	0.7673973493192734	10.424847058823529	1.0931368718162731e-06	inverted_base_motif_structure_score	top5_mean_score	top200_fold
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	1000	55382	85	13	0.013	0.15294117647058825	1.5347946986385468	8.470188235294119	4.474962031553135e-09	inverted_base_motif_structure_score	top5_mean_score	top200_fold
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	50	55382	85	2	0.04	0.023529411764705882	0.07673973493192734	26.062117647058823	0.002718446297612528	inverted_base_motif_structure_score	top5_mean_score	weighted_top200_500_1000
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	100	55382	85	4	0.04	0.047058823529411764	0.1534794698638547	26.062117647058823	1.810712769027053e-05	inverted_base_motif_structure_score	top5_mean_score	weighted_top200_500_1000
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	200	55382	85	5	0.025	0.058823529411764705	0.3069589397277094	16.288823529411765	1.5155851473831538e-05	inverted_base_motif_structure_score	top5_mean_score	weighted_top200_500_1000
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	500	55382	85	8	0.016	0.09411764705882353	0.7673973493192734	10.424847058823529	1.0931368718162731e-06	inverted_base_motif_structure_score	top5_mean_score	weighted_top200_500_1000
1624446027	inverted_base_motif_structure_score__top5_mean_score	heldout	1000	55382	85	13	0.013	0.15294117647058825	1.5347946986385468	8.470188235294119	4.474962031553135e-09	inverted_base_motif_structure_score	top5_mean_score	weighted_top200_500_1000
1624446027	inverted_base_motif_structure_score__max_score	heldout	50	55382	85	1	0.02	0.011764705882352941	0.07673973493192734	13.031058823529412	0.07395523750463028	inverted_base_motif_structure_score	max_score	top500_hypergeom
1624446027	inverted_base_motif_structure_score__max_score	heldout	100	55382	85	2	0.02	0.023529411764705882	0.1534794698638547	13.031058823529412	0.010453459425604047	inverted_base_motif_structure_score	max_score	top500_hypergeom
1624446027	inverted_base_motif_structure_score__max_score	heldout	200	55382	85	5	0.025	0.058823529411764705	0.3069589397277094	16.288823529411765	1.5155851473831538e-05	inverted_base_motif_structure_score	max_score	top500_hypergeom
1624446027	inverted_base_motif_structure_score__max_score	heldout	500	55382	85	7	0.014	0.08235294117647059	0.7673973493192734	9.121741176470588	1.2608221543409588e-05	inverted_base_motif_structure_score	max_score	top500_hypergeom
1624446027	inverted_base_motif_structure_score__max_score	heldout	1000	55382	85	13	0.013	0.15294117647058825	1.5347946986385468	8.470188235294119	4.474962031553135e-09	inverted_base_motif_structure_score	max_score	top500_hypergeom
1624446027	inverted_base_motif_structure_score__top3_mean_score	heldout	50	55382	85	1	0.02	0.011764705882352941	0.07673973493192734	13.031058823529412	0.07395523750463028	inverted_base_motif_structure_score	top3_mean_score	top1000_hypergeom
1624446027	inverted_base_motif_structure_score__top3_mean_score	heldout	100	55382	85	2	0.02	0.023529411764705882	0.1534794698638547	13.031058823529412	0.010453459425604047	inverted_base_motif_structure_score	top3_mean_score	top1000_hypergeom
1624446027	inverted_base_motif_structure_score__top3_mean_score	heldout	200	55382	85	5	0.025	0.058823529411764705	0.3069589397277094	16.288823529411765	1.5155851473831538e-05	inverted_base_motif_structure_score	top3_mean_score	top1000_hypergeom
1624446027	inverted_base_motif_structure_score__top3_mean_score	heldout	500	55382	85	8	0.016	0.09411764705882353	0.7673973493192734	10.424847058823529	1.0931368718162731e-06	inverted_base_motif_structure_score	top3_mean_score	top1000_hypergeom
1624446027	inverted_base_motif_structure_score__top3_mean_score	heldout	1000	55382	85	14	0.014	0.16470588235294117	1.5347946986385468	9.121741176470588	4.148628118290772e-10	inverted_base_motif_structure_score	top3_mean_score	top1000_hypergeom
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	50	55382	85	1	0.02	0.011764705882352941	0.07673973493192734	13.031058823529412	0.07395523750463028	inverted_base_motif_structure_score	top5_mean_score	top200_overlap
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	100	55382	85	1	0.01	0.011764705882352941	0.1534794698638547	6.515529411764706	0.14250070729653172	inverted_base_motif_structure_score	top5_mean_score	top200_overlap
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	200	55382	85	3	0.015	0.03529411764705882	0.3069589397277094	9.773294117647058	0.0036863461672057792	inverted_base_motif_structure_score	top5_mean_score	top200_overlap
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	500	55382	85	11	0.022	0.12941176470588237	0.7673973493192734	14.334164705882353	3.4057139975216167e-10	inverted_base_motif_structure_score	top5_mean_score	top200_overlap
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	1000	55382	85	17	0.017	0.2	1.5347946986385468	11.0764	2.0413349387555667e-13	inverted_base_motif_structure_score	top5_mean_score	top200_overlap
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	50	55382	85	1	0.02	0.011764705882352941	0.07673973493192734	13.031058823529412	0.07395523750463028	inverted_base_motif_structure_score	top5_mean_score	top200_hypergeom
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	100	55382	85	1	0.01	0.011764705882352941	0.1534794698638547	6.515529411764706	0.14250070729653172	inverted_base_motif_structure_score	top5_mean_score	top200_hypergeom
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	200	55382	85	3	0.015	0.03529411764705882	0.3069589397277094	9.773294117647058	0.0036863461672057792	inverted_base_motif_structure_score	top5_mean_score	top200_hypergeom
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	500	55382	85	11	0.022	0.12941176470588237	0.7673973493192734	14.334164705882353	3.4057139975216167e-10	inverted_base_motif_structure_score	top5_mean_score	top200_hypergeom
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	1000	55382	85	17	0.017	0.2	1.5347946986385468	11.0764	2.0413349387555667e-13	inverted_base_motif_structure_score	top5_mean_score	top200_hypergeom
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	50	55382	85	1	0.02	0.011764705882352941	0.07673973493192734	13.031058823529412	0.07395523750463028	inverted_base_motif_structure_score	top5_mean_score	top200_fold
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	100	55382	85	1	0.01	0.011764705882352941	0.1534794698638547	6.515529411764706	0.14250070729653172	inverted_base_motif_structure_score	top5_mean_score	top200_fold
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	200	55382	85	3	0.015	0.03529411764705882	0.3069589397277094	9.773294117647058	0.0036863461672057792	inverted_base_motif_structure_score	top5_mean_score	top200_fold
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	500	55382	85	11	0.022	0.12941176470588237	0.7673973493192734	14.334164705882353	3.4057139975216167e-10	inverted_base_motif_structure_score	top5_mean_score	top200_fold
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	1000	55382	85	17	0.017	0.2	1.5347946986385468	11.0764	2.0413349387555667e-13	inverted_base_motif_structure_score	top5_mean_score	top200_fold
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	50	55382	85	1	0.02	0.011764705882352941	0.07673973493192734	13.031058823529412	0.07395523750463028	inverted_base_motif_structure_score	top5_mean_score	weighted_top200_500_1000
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	100	55382	85	1	0.01	0.011764705882352941	0.1534794698638547	6.515529411764706	0.14250070729653172	inverted_base_motif_structure_score	top5_mean_score	weighted_top200_500_1000
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	200	55382	85	3	0.015	0.03529411764705882	0.3069589397277094	9.773294117647058	0.0036863461672057792	inverted_base_motif_structure_score	top5_mean_score	weighted_top200_500_1000
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	500	55382	85	11	0.022	0.12941176470588237	0.7673973493192734	14.334164705882353	3.4057139975216167e-10	inverted_base_motif_structure_score	top5_mean_score	weighted_top200_500_1000
1797759645	inverted_base_motif_structure_score__top5_mean_score	heldout	1000	55382	85	17	0.017	0.2	1.5347946986385468	11.0764	2.0413349387555667e-13	inverted_base_motif_structure_score	top5_mean_score	weighted_top200_500_1000
1797759645	structure_only_score__max_score	heldout	50	55382	85	2	0.04	0.023529411764705882	0.07673973493192734	26.062117647058823	0.002718446297612528	structure_only_score	max_score	top500_hypergeom
1797759645	structure_only_score__max_score	heldout	100	55382	85	3	0.03	0.03529411764705882	0.1534794698638547	19.546588235294116	0.0005066767547709261	structure_only_score	max_score	top500_hypergeom
